plotID,timestamp,datetime,P_RT_NRT,P_RT_NRT_01,P_RT_NRT_02,rH_200,Ta_200,Ta_200_max,Ta_200_min
AEG04,59127840,2012-06-01T00:00,NA,NA,NA,82.66,15.45,29.67,4.03
AEG04,59171040,2012-07-01T00:00,NA,NA,NA,85.47,15.90,30.47,2.97
AEG04,59215680,2012-08-01T00:00,NA,NA,NA,84.80,16.85,31.52,5.02
AEG04,59260320,2012-09-01T00:00,NA,NA,NA,90.54,11.64,26.10,-2.16
AEG04,59303520,2012-10-01T00:00,NA,NA,NA,97.28,7.18,23.18,-6.04
AEG04,59348160,2012-11-01T00:00,NA,NA,NA,99.45,4.28,15.06,-8.60
AEG04,59391360,2012-12-01T00:00,NA,NA,NA,96.87,-0.98,13.11,-22.46
AEG04,59436000,2013-01-01T00:00,NA,NA,NA,96.68,-0.81,11.81,-9.87
AEG04,59480640,2013-02-01T00:00,NA,NA,NA,92.05,-3.07,6.86,-17.11
AEG04,59520960,2013-03-01T00:00,NA,NA,NA,86.82,-0.20,15.02,-14.01
AEG04,59565600,2013-04-01T00:00,NA,NA,NA,84.81,6.83,23.24,-4.81
AEG04,59608800,2013-05-01T00:00,NA,NA,NA,89.36,9.36,20.83,-0.59
AEG04,59653440,2013-06-01T00:00,NA,NA,NA,84.88,14.11,31.78,2.18
AEG04,59696640,2013-07-01T00:00,NA,NA,NA,80.09,17.86,32.24,4.15
AEG04,59741280,2013-08-01T00:00,NA,NA,NA,87.54,15.70,31.33,3.95
AEG04,59785920,2013-09-01T00:00,NA,NA,NA,93.04,12.03,26.50,2.18
AEG04,59829120,2013-10-01T00:00,NA,NA,NA,93.62,8.85,21.19,-4.41
AEG04,59873760,2013-11-01T00:00,NA,NA,NA,96.26,2.60,14.53,-11.57
AEG04,59916960,2013-12-01T00:00,NA,NA,NA,96.42,0.15,9.62,-9.52
AEG04,59961600,2014-01-01T00:00,NA,NA,NA,99.71,1.41,12.53,-5.12
AEG04,60006240,2014-02-01T00:00,NA,NA,NA,92.39,1.94,11.29,-7.46
AEG04,60046560,2014-03-01T00:00,NA,NA,NA,78.92,4.55,19.05,-5.41
AEG04,60091200,2014-04-01T00:00,NA,NA,NA,80.35,8.43,20.47,-6.29
AEG04,60134400,2014-05-01T00:00,NA,NA,NA,84.68,10.67,26.17,-1.68
AEG04,60179040,2014-06-01T00:00,NA,NA,NA,79.32,14.99,32.07,1.41
AEG04,60222240,2014-07-01T00:00,NA,NA,NA,91.74,16.97,30.67,5.78
AEG04,60266880,2014-08-01T00:00,NA,NA,NA,94.73,14.44,26.01,2.38
AEG04,60311520,2014-09-01T00:00,NA,NA,NA,99.65,13.35,24.54,0.22
AEG04,60354720,2014-10-01T00:00,NA,NA,NA,99.62,10.79,23.39,0.58
AEG04,60399360,2014-11-01T00:00,NA,NA,NA,99.95,5.44,19.27,-0.14
AEG04,60442560,2014-12-01T00:00,NA,NA,NA,98.54,1.75,11.27,-22.93
AEG04,60487200,2015-01-01T00:00,NA,NA,NA,97.67,0.13,13.73,-11.91
AEG04,60531840,2015-02-01T00:00,NA,NA,NA,94.70,-3.17,9.28,-20.13
AEG04,60572160,2015-03-01T00:00,NA,NA,NA,83.51,3.31,16.11,-7.15
AEG04,60616800,2015-04-01T00:00,NA,NA,NA,76.91,6.76,22.97,-6.41
AEG04,60660000,2015-05-01T00:00,NA,NA,NA,86.46,11.79,27.02,-1.02
AEG04,60704640,2015-06-01T00:00,NA,NA,NA,89.25,15.43,29.04,4.01
AEG04,60747840,2015-07-01T00:00,NA,NA,NA,77.35,19.11,33.86,2.64
AEG04,60792480,2015-08-01T00:00,NA,NA,NA,86.09,18.16,32.95,4.74
AEG04,60837120,2015-09-01T00:00,NA,NA,NA,91.75,11.19,24.64,-0.07
AEG04,60880320,2015-10-01T00:00,NA,NA,NA,97.28,7.51,19.56,-1.11
AEG04,60924960,2015-11-01T00:00,NA,NA,NA,95.00,5.12,18.88,-8.76
AEG04,60968160,2015-12-01T00:00,NA,NA,NA,99.90,2.35,12.30,-7.73
AEG05,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEG05,57376800,2009-02-01T00:00,NA,NA,NA,84.37,-1.76,9.27,-21.00
AEG05,57417120,2009-03-01T00:00,NA,NA,NA,81.29,1.69,10.85,-9.37
AEG05,57461760,2009-04-01T00:00,NA,NA,NA,70.68,9.29,21.61,-2.49
AEG05,57504960,2009-05-01T00:00,NA,NA,NA,79.64,12.51,28.24,-3.18
AEG05,57549600,2009-06-01T00:00,NA,NA,NA,80.55,13.63,26.16,2.13
AEG05,57592800,2009-07-01T00:00,NA,NA,NA,81.13,15.93,28.26,4.29
AEG05,57637440,2009-08-01T00:00,NA,NA,NA,81.47,16.68,31.46,2.36
AEG05,57682080,2009-09-01T00:00,NA,NA,NA,87.49,12.86,29.03,3.82
AEG05,57725280,2009-10-01T00:00,NA,NA,NA,91.11,6.39,23.93,-5.05
AEG05,57769920,2009-11-01T00:00,NA,NA,NA,90.45,4.52,15.52,-5.45
AEG05,57813120,2009-12-01T00:00,NA,NA,NA,92.13,-1.72,7.61,-24.03
AEG05,57857760,2010-01-01T00:00,NA,NA,NA,95.02,-4.48,4.33,-13.17
AEG05,57902400,2010-02-01T00:00,NA,NA,NA,85.13,-1.33,11.43,-10.91
AEG05,57942720,2010-03-01T00:00,NA,NA,NA,74.92,2.05,19.68,-13.54
AEG05,57987360,2010-04-01T00:00,NA,NA,NA,68.36,7.12,24.36,-5.47
AEG05,58030560,2010-05-01T00:00,NA,NA,NA,87.81,8.94,24.33,-0.15
AEG05,58075200,2010-06-01T00:00,NA,NA,NA,80.16,14.78,28.57,2.57
AEG05,58118400,2010-07-01T00:00,NA,NA,NA,78.11,17.70,31.55,5.31
AEG05,58163040,2010-08-01T00:00,NA,NA,NA,86.75,14.44,27.40,4.52
AEG05,58207680,2010-09-01T00:00,NA,NA,NA,87.03,10.15,22.88,-1.65
AEG05,58250880,2010-10-01T00:00,NA,NA,NA,89.66,6.30,20.22,-6.51
AEG05,58295520,2010-11-01T00:00,NA,NA,NA,91.15,3.03,18.83,-13.66
AEG05,58338720,2010-12-01T00:00,NA,NA,NA,95.89,-3.75,7.34,-17.01
AEG05,58383360,2011-01-01T00:00,NA,NA,NA,94.76,-1.54,11.14,-15.26
AEG05,58428000,2011-02-01T00:00,NA,NA,NA,90.00,-0.17,16.22,-16.57
AEG05,58468320,2011-03-01T00:00,NA,NA,NA,72.36,4.09,17.78,-7.56
AEG05,58512960,2011-04-01T00:00,NA,NA,NA,67.90,9.86,22.58,-3.27
AEG05,58556160,2011-05-01T00:00,NA,NA,NA,68.79,12.44,26.93,-3.18
AEG05,58600800,2011-06-01T00:00,NA,NA,NA,80.69,14.59,29.56,5.35
AEG05,58644000,2011-07-01T00:00,NA,NA,NA,82.19,13.99,27.45,2.70
AEG05,58688640,2011-08-01T00:00,NA,NA,NA,81.83,16.59,31.39,3.64
AEG05,58733280,2011-09-01T00:00,NA,NA,NA,86.08,13.58,26.65,2.49
AEG05,58776480,2011-10-01T00:00,NA,NA,NA,87.31,7.21,23.59,-4.21
AEG05,58821120,2011-11-01T00:00,NA,NA,NA,94.88,2.59,19.27,-6.21
AEG05,58864320,2011-12-01T00:00,NA,NA,NA,92.65,1.53,11.48,-9.05
AEG05,58908960,2012-01-01T00:00,NA,NA,NA,92.93,-0.35,8.89,-10.55
AEG05,58953600,2012-02-01T00:00,NA,NA,NA,82.01,-5.60,12.72,-21.25
AEG05,58995360,2012-03-01T00:00,NA,NA,NA,77.33,5.40,20.22,-5.96
AEG05,59040000,2012-04-01T00:00,NA,NA,NA,75.07,6.62,27.36,-5.18
AEG05,59083200,2012-05-01T00:00,NA,NA,NA,72.75,12.59,28.24,-2.66
AEG05,59127840,2012-06-01T00:00,NA,NA,NA,80.00,15.21,30.46,4.16
AEG05,59171040,2012-07-01T00:00,NA,NA,NA,81.17,15.74,30.85,5.57
AEG05,59215680,2012-08-01T00:00,NA,NA,NA,77.64,17.15,32.10,5.33
AEG05,59260320,2012-09-01T00:00,NA,NA,NA,85.30,11.80,26.40,-1.25
AEG05,59303520,2012-10-01T00:00,NA,NA,NA,90.81,7.12,24.55,-6.55
AEG05,59348160,2012-11-01T00:00,NA,NA,NA,95.31,3.55,14.82,-9.85
AEG05,59391360,2012-12-01T00:00,NA,NA,NA,92.54,-0.81,14.51,-19.23
AEG05,59436000,2013-01-01T00:00,NA,NA,NA,93.96,-1.28,11.22,-9.77
AEG05,59480640,2013-02-01T00:00,NA,NA,NA,91.19,-3.37,6.16,-13.92
AEG05,59520960,2013-03-01T00:00,NA,NA,NA,84.68,-0.18,15.19,-12.80
AEG05,59565600,2013-04-01T00:00,NA,NA,NA,82.70,6.66,22.72,-5.44
AEG05,59608800,2013-05-01T00:00,NA,NA,NA,87.72,9.08,20.61,-1.80
AEG05,59653440,2013-06-01T00:00,NA,NA,NA,81.83,13.94,32.12,2.55
AEG05,59696640,2013-07-01T00:00,NA,NA,NA,74.31,18.24,33.00,5.38
AEG05,59741280,2013-08-01T00:00,NA,NA,NA,83.24,15.79,32.60,4.64
AEG05,59785920,2013-09-01T00:00,NA,NA,NA,89.89,11.87,26.79,2.36
AEG05,59829120,2013-10-01T00:00,NA,NA,NA,91.02,8.89,20.87,-1.92
AEG05,59873760,2013-11-01T00:00,NA,NA,NA,95.07,2.10,13.78,-10.82
AEG05,59916960,2013-12-01T00:00,NA,NA,NA,92.40,0.31,10.32,-8.67
AEG05,59961600,2014-01-01T00:00,NA,NA,NA,95.66,1.04,11.98,-5.53
AEG05,60006240,2014-02-01T00:00,NA,NA,NA,86.13,1.99,12.05,-6.85
AEG05,60046560,2014-03-01T00:00,NA,NA,NA,73.98,5.59,19.22,-4.06
AEG05,60091200,2014-04-01T00:00,NA,NA,NA,76.33,8.95,20.17,-3.39
AEG05,60134400,2014-05-01T00:00,NA,NA,NA,81.35,10.54,26.21,-1.02
AEG05,60179040,2014-06-01T00:00,NA,NA,NA,74.02,15.22,32.03,1.81
AEG05,60222240,2014-07-01T00:00,NA,NA,NA,86.45,16.36,30.99,4.49
AEG05,60266880,2014-08-01T00:00,NA,NA,NA,89.51,13.81,25.96,3.03
AEG05,60311520,2014-09-01T00:00,NA,NA,NA,94.85,12.66,24.86,0.96
AEG05,60354720,2014-10-01T00:00,NA,NA,NA,96.07,10.15,23.29,-0.06
AEG05,60399360,2014-11-01T00:00,NA,NA,NA,97.48,4.52,19.62,-1.61
AEG05,60442560,2014-12-01T00:00,NA,NA,NA,98.04,0.93,13.62,-19.59
AEG05,60487200,2015-01-01T00:00,NA,NA,NA,95.00,-0.21,12.78,-9.88
AEG05,60531840,2015-02-01T00:00,NA,NA,NA,94.04,-2.91,9.57,-16.01
AEG05,60572160,2015-03-01T00:00,NA,NA,NA,87.90,3.65,16.53,-6.12
AEG05,60616800,2015-04-01T00:00,NA,NA,NA,85.76,7.24,22.92,-5.16
AEG05,60660000,2015-05-01T00:00,NA,NA,NA,90.97,11.59,26.35,-0.24
AEG05,60704640,2015-06-01T00:00,NA,NA,NA,89.50,15.09,29.52,4.52
AEG05,60747840,2015-07-01T00:00,NA,NA,NA,78.83,19.22,33.73,3.41
AEG05,60792480,2015-08-01T00:00,NA,NA,NA,84.46,18.23,33.05,5.46
AEG05,60837120,2015-09-01T00:00,NA,NA,NA,97.46,10.78,23.87,1.09
AEG05,60880320,2015-10-01T00:00,NA,NA,NA,97.37,6.95,20.41,-2.03
AEG05,60924960,2015-11-01T00:00,NA,NA,NA,84.25,5.49,18.83,-9.97
AEG05,60968160,2015-12-01T00:00,NA,NA,NA,95.11,2.43,14.00,-6.35
AEG06,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEG06,57376800,2009-02-01T00:00,NA,NA,NA,84.07,-1.59,9.40,-20.75
AEG06,57417120,2009-03-01T00:00,NA,NA,NA,80.82,1.85,10.98,-9.16
AEG06,57461760,2009-04-01T00:00,NA,NA,NA,69.96,9.42,21.69,-2.31
AEG06,57504960,2009-05-01T00:00,NA,NA,NA,80.59,12.63,28.40,-3.14
AEG06,57549600,2009-06-01T00:00,NA,NA,NA,81.89,13.71,26.07,1.92
AEG06,57592800,2009-07-01T00:00,NA,NA,NA,81.62,16.08,28.24,4.05
AEG06,57637440,2009-08-01T00:00,NA,NA,NA,81.70,16.79,31.02,2.45
AEG06,57682080,2009-09-01T00:00,NA,NA,NA,87.42,13.05,28.52,3.38
AEG06,57725280,2009-10-01T00:00,NA,NA,NA,91.73,6.62,23.68,-4.86
AEG06,57769920,2009-11-01T00:00,NA,NA,NA,91.21,4.75,17.63,-5.11
AEG06,57813120,2009-12-01T00:00,NA,NA,NA,92.81,-1.42,7.72,-23.20
AEG06,57857760,2010-01-01T00:00,NA,NA,NA,96.18,-4.30,6.42,-13.39
AEG06,57902400,2010-02-01T00:00,NA,NA,NA,86.48,-1.12,11.66,-10.40
AEG06,57942720,2010-03-01T00:00,NA,NA,NA,76.84,2.18,19.19,-13.45
AEG06,57987360,2010-04-01T00:00,NA,NA,NA,70.86,7.17,24.21,-5.14
AEG06,58030560,2010-05-01T00:00,NA,NA,NA,89.80,9.04,23.73,-0.32
AEG06,58075200,2010-06-01T00:00,NA,NA,NA,82.08,14.90,27.98,2.81
AEG06,58118400,2010-07-01T00:00,NA,NA,NA,79.64,17.88,31.75,5.31
AEG06,58163040,2010-08-01T00:00,NA,NA,NA,89.11,14.57,27.72,4.71
AEG06,58207680,2010-09-01T00:00,NA,NA,NA,88.08,10.29,22.73,-1.33
AEG06,58250880,2010-10-01T00:00,NA,NA,NA,90.59,6.51,20.09,-6.55
AEG06,58295520,2010-11-01T00:00,NA,NA,NA,93.24,3.18,18.81,-13.80
AEG06,58338720,2010-12-01T00:00,NA,NA,NA,97.16,-3.57,7.67,-17.17
AEG06,58383360,2011-01-01T00:00,NA,NA,NA,96.54,-1.31,12.35,-15.38
AEG06,58428000,2011-02-01T00:00,NA,NA,NA,92.41,-0.01,15.37,-16.64
AEG06,58468320,2011-03-01T00:00,NA,NA,NA,74.50,4.20,17.32,-7.04
AEG06,58512960,2011-04-01T00:00,NA,NA,NA,70.95,9.87,22.50,-3.25
AEG06,58556160,2011-05-01T00:00,NA,NA,NA,71.09,12.47,27.00,-3.15
AEG06,58600800,2011-06-01T00:00,NA,NA,NA,82.99,14.73,30.14,5.19
AEG06,58644000,2011-07-01T00:00,NA,NA,NA,83.69,14.10,27.43,2.43
AEG06,58688640,2011-08-01T00:00,NA,NA,NA,83.55,16.69,31.69,3.25
AEG06,58733280,2011-09-01T00:00,NA,NA,NA,86.77,13.76,26.68,2.34
AEG06,58776480,2011-10-01T00:00,NA,NA,NA,88.05,7.43,24.05,-4.13
AEG06,58821120,2011-11-01T00:00,NA,NA,NA,94.62,2.91,19.52,-5.90
AEG06,58864320,2011-12-01T00:00,NA,NA,NA,93.30,1.74,11.55,-8.80
AEG06,58908960,2012-01-01T00:00,NA,NA,NA,93.02,-0.09,8.24,-10.57
AEG06,58953600,2012-02-01T00:00,NA,NA,NA,81.49,-5.42,11.72,-21.51
AEG06,58995360,2012-03-01T00:00,NA,NA,NA,78.20,5.53,20.11,-5.80
AEG06,59040000,2012-04-01T00:00,NA,NA,NA,76.24,6.70,26.72,-5.04
AEG06,59083200,2012-05-01T00:00,NA,NA,NA,73.24,12.62,27.73,-2.50
AEG06,59127840,2012-06-01T00:00,NA,NA,NA,79.86,15.34,29.68,4.37
AEG06,59171040,2012-07-01T00:00,NA,NA,NA,81.67,15.77,30.82,5.78
AEG06,59215680,2012-08-01T00:00,NA,NA,NA,77.84,17.27,32.23,5.30
AEG06,59260320,2012-09-01T00:00,NA,NA,NA,85.41,11.97,26.50,-0.96
AEG06,59303520,2012-10-01T00:00,NA,NA,NA,91.06,7.35,25.31,-6.43
AEG06,59348160,2012-11-01T00:00,NA,NA,NA,95.88,3.75,14.80,-9.91
AEG06,59391360,2012-12-01T00:00,NA,NA,NA,92.89,-0.57,15.19,-19.21
AEG06,59436000,2013-01-01T00:00,NA,NA,NA,95.09,-1.09,11.50,-9.38
AEG06,59480640,2013-02-01T00:00,NA,NA,NA,91.76,-3.24,6.40,-14.01
AEG06,59520960,2013-03-01T00:00,NA,NA,NA,85.35,-0.04,16.20,-12.58
AEG06,59565600,2013-04-01T00:00,NA,NA,NA,84.40,6.77,22.32,-4.92
AEG06,59608800,2013-05-01T00:00,NA,NA,NA,88.63,9.15,20.20,-1.74
AEG06,59653440,2013-06-01T00:00,NA,NA,NA,81.69,13.98,31.45,3.04
AEG06,59696640,2013-07-01T00:00,NA,NA,NA,72.99,18.19,32.38,5.52
AEG06,59741280,2013-08-01T00:00,NA,NA,NA,82.30,15.80,31.54,4.71
AEG06,59785920,2013-09-01T00:00,NA,NA,NA,88.99,11.99,26.34,2.30
AEG06,59829120,2013-10-01T00:00,NA,NA,NA,90.20,9.12,20.79,-2.10
AEG06,59873760,2013-11-01T00:00,NA,NA,NA,94.79,2.31,13.64,-10.58
AEG06,59916960,2013-12-01T00:00,NA,NA,NA,91.92,0.62,11.56,-8.62
AEG06,59961600,2014-01-01T00:00,NA,NA,NA,94.56,1.26,11.93,-5.40
AEG06,60006240,2014-02-01T00:00,NA,NA,NA,85.34,2.18,12.28,-6.46
AEG06,60046560,2014-03-01T00:00,NA,NA,NA,73.83,5.68,19.57,-3.60
AEG06,60091200,2014-04-01T00:00,NA,NA,NA,76.46,9.03,20.11,-3.15
AEG06,60134400,2014-05-01T00:00,NA,NA,NA,80.82,10.60,25.80,-0.99
AEG06,60179040,2014-06-01T00:00,NA,NA,NA,72.66,15.26,31.82,1.82
AEG06,60222240,2014-07-01T00:00,NA,NA,NA,85.37,16.45,30.68,4.81
AEG06,60266880,2014-08-01T00:00,NA,NA,NA,87.76,13.90,25.67,2.94
AEG06,60311520,2014-09-01T00:00,NA,NA,NA,92.59,12.82,24.37,1.14
AEG06,60354720,2014-10-01T00:00,NA,NA,NA,94.41,10.35,23.05,0.02
AEG06,60399360,2014-11-01T00:00,NA,NA,NA,96.85,4.75,19.87,-1.51
AEG06,60442560,2014-12-01T00:00,NA,NA,NA,95.13,1.10,13.54,-19.78
AEG06,60487200,2015-01-01T00:00,NA,NA,NA,94.11,-0.00,12.68,-9.54
AEG06,60531840,2015-02-01T00:00,NA,NA,NA,91.74,-2.72,11.51,-16.12
AEG06,60572160,2015-03-01T00:00,NA,NA,NA,81.14,3.84,16.58,-5.95
AEG06,60616800,2015-04-01T00:00,NA,NA,NA,73.89,7.26,22.97,-5.08
AEG06,60660000,2015-05-01T00:00,NA,NA,NA,82.79,11.68,26.03,-0.16
AEG06,60704640,2015-06-01T00:00,NA,NA,NA,84.90,15.14,29.05,4.68
AEG06,60747840,2015-07-01T00:00,NA,NA,NA,73.18,19.31,33.11,3.03
AEG06,60792480,2015-08-01T00:00,NA,NA,NA,80.58,18.29,32.62,6.31
AEG06,60837120,2015-09-01T00:00,NA,NA,NA,90.26,10.95,23.64,1.44
AEG06,60880320,2015-10-01T00:00,NA,NA,NA,96.42,7.09,19.73,-1.82
AEG06,60924960,2015-11-01T00:00,NA,NA,NA,89.58,5.63,17.80,-8.36
AEG06,60968160,2015-12-01T00:00,NA,NA,NA,96.03,2.98,13.33,-5.13
AEG07,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEG07,57376800,2009-02-01T00:00,NA,NA,NA,NA,-0.92,9.68,-19.40
AEG07,57417120,2009-03-01T00:00,NA,NA,NA,NA,2.40,11.20,-8.23
AEG07,57461760,2009-04-01T00:00,NA,NA,NA,NA,9.59,21.53,-1.62
AEG07,57504960,2009-05-01T00:00,NA,NA,NA,73.67,13.07,28.15,2.49
AEG07,57549600,2009-06-01T00:00,NA,NA,NA,76.79,13.73,25.64,4.11
AEG07,57592800,2009-07-01T00:00,NA,NA,NA,74.01,16.48,27.58,7.61
AEG07,57637440,2009-08-01T00:00,NA,NA,NA,71.82,17.87,31.70,7.75
AEG07,57682080,2009-09-01T00:00,NA,NA,NA,81.47,13.62,28.62,5.80
AEG07,57725280,2009-10-01T00:00,NA,NA,NA,87.86,6.97,23.72,-4.26
AEG07,57769920,2009-11-01T00:00,NA,NA,NA,83.94,5.57,18.90,-0.94
AEG07,57813120,2009-12-01T00:00,NA,NA,NA,90.45,-1.53,7.15,-20.58
AEG07,57857760,2010-01-01T00:00,NA,NA,NA,95.03,-4.57,5.28,-12.37
AEG07,57902400,2010-02-01T00:00,NA,NA,NA,85.21,-1.37,11.28,-11.26
AEG07,57942720,2010-03-01T00:00,NA,NA,NA,71.88,2.47,18.96,-12.27
AEG07,57987360,2010-04-01T00:00,NA,NA,NA,64.64,7.72,24.53,-3.42
AEG07,58030560,2010-05-01T00:00,NA,NA,NA,87.50,8.87,24.15,-0.06
AEG07,58075200,2010-06-01T00:00,NA,NA,NA,76.55,15.04,28.08,3.60
AEG07,58118400,2010-07-01T00:00,NA,NA,NA,72.71,18.27,32.54,7.82
AEG07,58163040,2010-08-01T00:00,NA,NA,NA,81.99,14.92,27.75,5.81
AEG07,58207680,2010-09-01T00:00,NA,NA,NA,83.03,10.89,22.82,2.06
AEG07,58250880,2010-10-01T00:00,NA,NA,NA,87.60,6.77,20.49,-2.14
AEG07,58295520,2010-11-01T00:00,NA,NA,NA,93.07,2.98,18.67,-9.54
AEG07,58338720,2010-12-01T00:00,NA,NA,NA,96.65,-3.49,8.99,-14.09
AEG07,58383360,2011-01-01T00:00,NA,NA,NA,94.52,-1.16,12.51,-11.92
AEG07,58428000,2011-02-01T00:00,NA,NA,NA,89.71,0.41,15.96,-10.64
AEG07,58468320,2011-03-01T00:00,NA,NA,NA,69.11,4.69,17.43,-6.34
AEG07,58512960,2011-04-01T00:00,NA,NA,NA,60.86,10.80,22.54,-0.62
AEG07,58556160,2011-05-01T00:00,NA,NA,NA,62.82,12.98,26.61,-2.04
AEG07,58600800,2011-06-01T00:00,NA,NA,NA,NA,14.75,29.75,6.50
AEG07,58644000,2011-07-01T00:00,NA,NA,NA,NA,14.24,27.77,5.48
AEG07,58688640,2011-08-01T00:00,NA,NA,NA,NA,17.34,31.80,6.74
AEG07,58733280,2011-09-01T00:00,NA,NA,NA,NA,14.79,27.18,5.43
AEG07,58776480,2011-10-01T00:00,NA,NA,NA,NA,8.02,23.55,-2.54
AEG07,58821120,2011-11-01T00:00,NA,NA,NA,NA,4.14,20.06,-5.79
AEG07,58864320,2011-12-01T00:00,NA,NA,NA,NA,1.40,10.98,-7.31
AEG07,58908960,2012-01-01T00:00,NA,NA,NA,NA,-0.11,8.57,-9.86
AEG07,58953600,2012-02-01T00:00,NA,NA,NA,NA,-5.07,12.79,-19.55
AEG07,58995360,2012-03-01T00:00,NA,NA,NA,NA,6.70,21.01,-3.44
AEG07,59040000,2012-04-01T00:00,NA,NA,NA,NA,6.81,27.28,-3.43
AEG07,59083200,2012-05-01T00:00,NA,NA,NA,NA,13.06,27.82,-0.13
AEG07,59127840,2012-06-01T00:00,NA,NA,NA,NA,15.38,29.66,3.79
AEG07,59171040,2012-07-01T00:00,NA,NA,NA,NA,16.03,30.95,6.31
AEG07,59215680,2012-08-01T00:00,NA,NA,NA,NA,17.85,31.89,8.45
AEG07,59260320,2012-09-01T00:00,NA,NA,NA,NA,12.94,26.50,3.33
AEG07,59303520,2012-10-01T00:00,NA,NA,NA,NA,7.90,24.90,-6.85
AEG07,59348160,2012-11-01T00:00,NA,NA,NA,NA,3.88,14.77,-6.07
AEG07,59391360,2012-12-01T00:00,NA,NA,NA,NA,-0.17,15.32,-11.26
AEG07,59436000,2013-01-01T00:00,NA,NA,NA,NA,-1.36,11.01,-9.28
AEG07,59480640,2013-02-01T00:00,NA,NA,NA,NA,-3.60,5.69,-10.61
AEG07,59520960,2013-03-01T00:00,NA,NA,NA,NA,0.17,16.15,-10.40
AEG07,59565600,2013-04-01T00:00,NA,NA,NA,NA,6.83,22.27,-6.52
AEG07,59608800,2013-05-01T00:00,NA,NA,NA,NA,9.04,20.50,0.23
AEG07,59653440,2013-06-01T00:00,NA,NA,NA,NA,14.29,31.72,4.33
AEG07,59696640,2013-07-01T00:00,NA,NA,NA,NA,18.77,32.60,8.85
AEG07,59741280,2013-08-01T00:00,NA,NA,NA,75.41,16.41,31.82,7.57
AEG07,59785920,2013-09-01T00:00,NA,NA,NA,86.60,12.17,26.84,3.89
AEG07,59829120,2013-10-01T00:00,NA,NA,NA,87.20,9.23,20.38,-0.27
AEG07,59873760,2013-11-01T00:00,NA,NA,NA,NA,2.13,12.97,-9.00
AEG07,59916960,2013-12-01T00:00,NA,NA,NA,82.41,1.62,15.45,-5.73
AEG07,59961600,2014-01-01T00:00,NA,NA,NA,92.16,1.22,11.38,-5.72
AEG07,60006240,2014-02-01T00:00,NA,NA,NA,80.06,2.24,12.68,-2.96
AEG07,60046560,2014-03-01T00:00,NA,NA,NA,65.44,6.24,19.30,-4.34
AEG07,60091200,2014-04-01T00:00,NA,NA,NA,68.90,9.34,20.73,-2.26
AEG07,60134400,2014-05-01T00:00,NA,NA,NA,74.58,10.59,25.81,0.84
AEG07,60179040,2014-06-01T00:00,NA,NA,NA,63.01,15.61,32.49,5.90
AEG07,60222240,2014-07-01T00:00,NA,NA,NA,77.94,16.60,31.21,7.75
AEG07,60266880,2014-08-01T00:00,NA,NA,NA,80.14,14.10,25.27,7.05
AEG07,60311520,2014-09-01T00:00,NA,NA,NA,88.11,13.13,24.35,2.95
AEG07,60354720,2014-10-01T00:00,NA,NA,NA,90.19,10.56,22.91,1.57
AEG07,60399360,2014-11-01T00:00,NA,NA,NA,93.58,4.88,19.99,-2.14
AEG07,60442560,2014-12-01T00:00,NA,NA,NA,89.03,0.63,13.52,-14.87
AEG07,60487200,2015-01-01T00:00,NA,NA,NA,88.14,-0.12,12.21,-6.06
AEG07,60531840,2015-02-01T00:00,NA,NA,NA,81.79,-2.09,12.25,-10.40
AEG07,60572160,2015-03-01T00:00,NA,NA,NA,67.30,4.16,16.91,-4.27
AEG07,60616800,2015-04-01T00:00,NA,NA,NA,57.03,8.00,23.09,-3.59
AEG07,60660000,2015-05-01T00:00,NA,NA,NA,69.42,11.67,26.51,2.40
AEG07,60704640,2015-06-01T00:00,NA,NA,NA,72.09,15.28,29.20,5.78
AEG07,60747840,2015-07-01T00:00,NA,NA,NA,54.20,19.69,33.28,6.74
AEG07,60792480,2015-08-01T00:00,NA,NA,NA,65.00,18.80,33.40,8.17
AEG07,60837120,2015-09-01T00:00,NA,NA,NA,73.37,10.98,23.79,3.09
AEG07,60880320,2015-10-01T00:00,NA,NA,NA,87.80,6.83,19.87,-0.29
AEG07,60924960,2015-11-01T00:00,NA,NA,NA,75.46,6.32,18.08,-5.53
AEG07,60968160,2015-12-01T00:00,NA,NA,NA,81.37,4.51,15.69,-3.95
AEG08,57332160,2009-01-01T00:00,NA,NA,NA,89.27,-3.45,6.86,-14.22
AEG08,57376800,2009-02-01T00:00,NA,NA,NA,89.59,-1.78,8.99,-14.75
AEG08,57417120,2009-03-01T00:00,NA,NA,NA,85.69,1.52,9.77,-5.38
AEG08,57461760,2009-04-01T00:00,NA,NA,NA,69.20,10.26,19.19,0.90
AEG08,57504960,2009-05-01T00:00,NA,NA,NA,81.23,12.67,27.31,-1.59
AEG08,57549600,2009-06-01T00:00,NA,NA,NA,83.26,13.46,24.80,2.92
AEG08,57592800,2009-07-01T00:00,NA,NA,NA,80.60,16.14,27.04,5.72
AEG08,57637440,2009-08-01T00:00,NA,NA,NA,78.82,17.20,30.14,4.58
AEG08,57682080,2009-09-01T00:00,NA,NA,NA,86.10,13.20,27.77,5.87
AEG08,57725280,2009-10-01T00:00,NA,NA,NA,91.81,6.67,22.55,-3.47
